matchid,playername,playing_role,playing_team,playercost,total_points,pred_points_xgb,pred_points_catboost,pred_points_rf,pred_points_movingaverage,pred_points,pred_selection_rank,pred_selection_true,actual_selection_rank,actual_selection_true
1136614,Kuldeep Yadav,Bowler,Kolkata Knight Riders,9,25.0,29.142279,28.657683662152596,28.096319522980348,43.66666667,43.66666667,4.0,1.0,,
1136614,M Prasidh Krishna,Bowler,Kolkata Knight Riders,9,216.0,27.154333,27.161637487871303,28.78579745451837,41.33333333,41.33333333,6.0,1.0,0.0,1.0
1136614,MK Pandey,Batsmen,Sunrisers Hyderabad,9,31.0,29.455513,31.046473456685533,31.404612128487475,31.66666667,31.66666667,8.0,1.0,10.0,1.0
1136614,N Rana,Batsmen,Kolkata Knight Riders,9,12.0,26.615376,27.19966395676984,28.40810354149075,22.0,22.0,,,,
1136614,PP Chawla,Bowler,Kolkata Knight Riders,9,-2.0,26.252954,27.285761223225755,26.642948547639985,25.0,25.0,,,,
1136614,RV Uthappa,Batsmen,Kolkata Knight Riders,9,53.0,32.54176,32.2736020532795,33.0803792385238,17.0,17.0,,,4.0,1.0
1136614,Rashid Khan,Bowler,Sunrisers Hyderabad,9,-2.0,29.189257,29.67623908188744,29.578178033652648,25.0,25.0,10.0,1.0,,
1136614,S Dhawan,Batsmen,Sunrisers Hyderabad,9,66.0,36.095524,37.702660840377405,37.074027996531285,84.0,84.0,1.0,1.0,3.0,1.0
1136614,S Kaul,Bowler,Sunrisers Hyderabad,9,52.0,26.94491,26.997852456340667,27.347544108410087,10.66666667,10.66666667,,,6.0,1.0
1136614,SP Goswami,Batsmen,Sunrisers Hyderabad,9,49.0,19.613092,22.492765510546143,23.924545063501373,8.333333333,8.333333333,,,7.0,1.0
1136614,SP Narine,Bowler,Kolkata Knight Riders,9,68.0,35.21378,37.95910495907979,35.45014597106404,67.33333333,67.33333333,2.0,1.0,2.0,1.0
1136614,Sandeep Sharma,Bowler,Sunrisers Hyderabad,9,-6.0,26.948942,26.5054786690647,27.1983755356193,16.66666667,16.66666667,,,,
1136614,Shakib Al Hasan,AllRounder,Sunrisers Hyderabad,9,33.0,34.495342,34.39128959544887,34.24689963256681,18.33333333,18.33333333,,,9.0,1.0
1136614,YK Pathan,AllRounder,Sunrisers Hyderabad,9,3.0,26.292929,27.05099421122625,26.346806469939384,25.0,25.0,9.0,1.0,,
1136615,A Mishra,Bowler,Delhi Daredevils,9,118.5,29.431452,28.90330121267005,31.963274334598317,25.66666667,25.66666667,10.0,1.0,1.0,1.0
1136615,Abhishek Sharma,Batsmen,Delhi Daredevils,9,19.0,24.895935,24.561369570499163,27.98352652200702,,,,,,
1136615,BCJ Cutting,Bowler,Mumbai Indians,9,45.0,22.399296,23.813454335046867,26.35198562991304,23.33333333,23.33333333,,,6.0,1.0
1136615,E Lewis,Batsmen,Mumbai Indians,9,60.0,32.73341,34.770442194641305,32.53442859953364,39.33333333,39.33333333,6.0,1.0,4.0,1.0
1136615,GJ Maxwell,AllRounder,Delhi Daredevils,9,27.0,28.713142,29.485837289828297,29.39802043207086,7.333333333,7.333333333,,,9.0,1.0
1136615,HH Pandya,AllRounder,Mumbai Indians,9,33.0,44.193417,43.92862828048518,40.10150250857748,57.66666667,57.66666667,1.0,1.0,7.0,1.0
1136615,HV Patel,Bowler,Delhi Daredevils,9,73.0,32.513603,31.006078831561524,35.17568787519575,48.66666667,48.66666667,2.0,1.0,3.0,1.0
1136615,Ishan Kishan,Batsmen,Mumbai Indians,9,6.0,30.332678,31.082347822859457,31.125255789670877,42.0,42.0,5.0,1.0,,
1136615,JJ Bumrah,Bowler,Mumbai Indians,9,25.0,30.056297,29.9641167711064,30.87004709860543,43.66666667,43.66666667,3.0,1.0,,
1136615,KA Pollard,AllRounder,Mumbai Indians,9,7.0,27.546932,27.381109698163677,29.61377420817145,32.33333333,32.33333333,8.0,1.0,,
1136615,KH Pandya,AllRounder,Mumbai Indians,9,32.0,34.89239,36.911448048632536,35.79306289757313,39.0,39.0,7.0,1.0,8.0,1.0
1136615,LE Plunkett,Bowler,Delhi Daredevils,9,0.0,24.94549,26.027752691748425,27.98035921415809,5.333333333,5.333333333,,,,
1136615,M Markande,Bowler,Mumbai Indians,9,26.0,24.686573,25.480921393420864,27.134235369547323,8.666666667,8.666666667,,,10.0,1.0
1136615,Mustafizur Rahman,Bowler,Mumbai Indians,9,0.0,27.619846,27.94911635193901,30.091151867812886,16.33333333,16.33333333,,,,
1136615,PP Shaw,Batsmen,Delhi Daredevils,9,14.0,28.386648,31.164406239735197,30.055153074480177,11.33333333,11.33333333,,,,
1136615,RG Sharma,Batsmen,Mumbai Indians,9,15.0,29.692549,29.45491447485662,31.301570826218303,15.33333333,15.33333333,,,,
1136615,RR Pant,Batsmen,Delhi Daredevils,9,180.0,40.790928,42.65011858365556,43.69338739169636,104.3333333,104.3333333,0.0,1.0,0.0,1.0
1136615,S Lamichhane,Bowler,Delhi Daredevils,9,75.0,26.87242,27.04472777879885,29.3020049126078,,,,,2.0,1.0
1136615,SA Yadav,Batsmen,Mumbai Indians,9,15.0,38.446934,40.45265253380522,36.72658685780198,42.0,42.0,4.0,1.0,,
1136615,SS Iyer,Batsmen,Delhi Daredevils,9,6.0,35.454132,37.8009957614394,34.12707948607681,21.66666667,21.66666667,,,,
1136615,TA Boult,Bowler,Delhi Daredevils,9,25.0,29.300695,29.101914515919923,31.2015023294953,31.33333333,31.33333333,9.0,1.0,,
1136615,V Shankar,Batsmen,Delhi Daredevils,9,52.0,25.657648,26.12697821108205,27.686975011851928,20.66666667,20.66666667,,,5.0,1.0
1136616,AJ Finch,Batsmen,Kings XI Punjab,9,7.0,27.33053,29.639234871669053,29.570716282692228,41.66666667,41.66666667,3.0,1.0,,
1136616,AJ Tye,Bowler,Kings XI Punjab,9,-2.0,33.43395,34.97595916928383,36.139224316368114,79.0,79.0,1.0,1.0,,
1136616,AR Patel,Bowler,Kings XI Punjab,9,16.0,23.566189,24.86564875947532,26.769283641917585,14.33333333,14.33333333,,,,
1136616,AS Rajpoot,Bowler,Kings XI Punjab,9,64.0,26.984694,28.07560286126518,28.51891779403929,11.66666667,11.66666667,,,4.0,1.0
1136616,AT Rayudu,Batsmen,Chennai Super Kings,9,1.0,42.036625,45.302189845973416,41.10209915092655,76.33333333,76.33333333,2.0,1.0,,
1136616,CH Gayle,Batsmen,Kings XI Punjab,9,-2.0,37.94342,37.25478274764431,35.93223652104503,23.0,23.0,,,,
1136616,DA Miller,Batsmen,Kings XI Punjab,9,30.0,23.861763,24.65880995979633,26.57164325076171,19.0,19.0,,,9.0,1.0
1136616,DJ Bravo,AllRounder,Chennai Super Kings,9,48.0,31.644379,31.27298132194123,33.04836982454902,15.33333333,15.33333333,,,7.0,1.0
1136616,DL Chahar,Bowler,Chennai Super Kings,9,74.0,27.84142,28.18835952865306,29.68874342339011,19.0,19.0,,,3.0,1.0
1136616,F du Plessis,Batsmen,Chennai Super Kings,9,17.0,32.58558,33.18429131494486,33.070614612876795,28.66666667,28.66666667,8.0,1.0,,
1136616,Harbhajan Singh,Bowler,Chennai Super Kings,9,20.0,29.118053,27.17050145155851,28.05659501669308,2.333333333,2.333333333,,,,
1136616,KK Nair,Batsmen,Kings XI Punjab,9,77.0,27.120747,28.26586259698279,29.105005598986352,2.333333333,2.333333333,,,2.0,1.0
1136616,KL Rahul,Batsmen,Kings XI Punjab,9,9.0,36.833916,46.22114284309505,42.324794243003005,81.0,81.0,0.0,1.0,,
1136616,L Ngidi,Bowler,Chennai Super Kings,9,244.0,28.156723,27.264870273996923,29.51706211002412,34.0,34.0,5.0,1.0,0.0,1.0
1136616,MK Tiwary,Batsmen,Kings XI Punjab,9,42.0,24.353785,25.73077614609342,26.850150942184627,5.0,5.0,,,8.0,1.0
1136616,MM Sharma,Bowler,Kings XI Punjab,9,27.0,24.360785,24.08863634969191,27.46031838833858,7.666666667,7.666666667,,,10.0,1.0
1136616,MS Dhoni,Batsmen,Chennai Super Kings,9,19.0,31.467335,32.463539516893015,33.633783441395664,26.66666667,26.66666667,10.0,1.0,,
1136616,R Ashwin,Bowler,Kings XI Punjab,9,51.0,24.55326,25.119047015927727,28.092375276282947,33.0,33.0,6.0,1.0,5.0,1.0
1136616,RA Jadeja,AllRounder,Chennai Super Kings,9,25.0,36.576485,35.737218945963264,34.06431444388936,26.66666667,26.66666667,9.0,1.0,,
1136616,SK Raina,Batsmen,Chennai Super Kings,9,123.0,34.215923,33.828994268873295,35.14342749031278,31.0,31.0,7.0,1.0,1.0,1.0
1136616,SN Thakur,Bowler,Chennai Super Kings,9,50.0,29.965712,29.413792218912437,30.32540845611936,34.0,34.0,4.0,1.0,6.0,1.0
1136616,SW Billings,Batsmen,Chennai Super Kings,9,-2.0,21.990105,23.60263503047197,26.534191267519677,11.66666667,11.66666667,,,,
1136617,AT Rayudu,Batsmen,Chennai Super Kings,9,-2.0,42.359142,46.0632178973583,37.06919291145776,72.0,72.0,1.0,1.0,,
1136617,B Kumar,Bowler,Sunrisers Hyderabad,9,40.0,26.366163,26.556123942638173,28.19710294706051,5.0,5.0,,,6.0,1.0
1136617,CR Brathwaite,Bowler,Sunrisers Hyderabad,9,54.0,27.786024,30.1338232218767,29.80149002699964,29.0,29.0,,,3.0,1.0
1136617,DJ Bravo,AllRounder,Chennai Super Kings,9,91.5,34.59643,32.68709730076027,33.18679911070855,22.66666667,22.66666667,,,1.0,1.0
1136617,DL Chahar,Bowler,Chennai Super Kings,9,37.0,27.478865,28.794421618780568,28.802894230416413,43.66666667,43.66666667,5.0,1.0,,
1136617,F du Plessis,Batsmen,Chennai Super Kings,9,178.0,31.747124,31.76212005324376,32.43777771751498,30.33333333,30.33333333,9.0,1.0,0.0,1.0
1136617,Harbhajan Singh,Bowler,Chennai Super Kings,9,3.0,27.320532,27.89584850056906,27.076293355407543,2.666666667,2.666666667,,,,
1136617,KS Williamson,Batsmen,Sunrisers Hyderabad,9,28.0,40.628567,43.671767006806704,41.0460750326137,73.0,73.0,0.0,1.0,9.0,1.0
1136617,L Ngidi,Bowler,Chennai Super Kings,9,29.0,30.193518,32.40421373403308,30.597439155326494,68.33333333,68.33333333,2.0,1.0,,
1136617,MK Pandey,Batsmen,Sunrisers Hyderabad,9,8.0,30.744091,30.974062268269247,32.032070921569606,40.33333333,40.33333333,7.0,1.0,,
1136617,MS Dhoni,Batsmen,Chennai Super Kings,9,12.0,28.058472,29.163387683365144,30.3966203626696,20.33333333,20.33333333,,,,
1136617,RA Jadeja,AllRounder,Chennai Super Kings,9,34.0,34.827843,36.5077030533322,34.805006817698434,26.66666667,26.66666667,,,8.0,1.0
1136617,Rashid Khan,Bowler,Sunrisers Hyderabad,9,56.0,28.529766,30.32385604997262,31.05566274302104,24.33333333,24.33333333,,,2.0,1.0
1136617,S Dhawan,Batsmen,Sunrisers Hyderabad,9,-2.0,35.99053,38.44577380490877,35.4155501110013,66.33333333,66.33333333,3.0,1.0,,
1136617,S Kaul,Bowler,Sunrisers Hyderabad,9,50.0,26.997355,27.797569273662013,29.509019718945662,30.0,30.0,10.0,1.0,4.0,1.0
1136617,SK Raina,Batsmen,Chennai Super Kings,9,27.0,33.19159,36.22363834998633,32.944720324387866,33.33333333,33.33333333,8.0,1.0,10.0,1.0
1136617,SN Thakur,Bowler,Chennai Super Kings,9,39.0,29.279009,29.555011803810725,29.804088111877167,41.66666667,41.66666667,6.0,1.0,7.0,1.0
1136617,SP Goswami,Batsmen,Sunrisers Hyderabad,9,14.0,21.01593,24.110429090729887,26.25448041078131,24.33333333,24.33333333,,,,
1136617,SR Watson,AllRounder,Chennai Super Kings,9,-2.0,37.70757,41.95816173256687,35.34616818281317,46.0,46.0,4.0,1.0,,
1136617,Sandeep Sharma,Bowler,Sunrisers Hyderabad,9,46.0,25.602026,26.39933870470733,27.941277134927446,14.0,14.0,,,5.0,1.0
1136617,Shakib Al Hasan,AllRounder,Sunrisers Hyderabad,9,10.0,35.88202,35.895694852412056,35.05074371020949,12.66666667,12.66666667,,,,
1136617,YK Pathan,AllRounder,Sunrisers Hyderabad,9,30.0,26.96321,27.21774595225529,28.26623783478493,17.0,17.0,,,,
1136618,AD Russell,AllRounder,Kolkata Knight Riders,9,146.0,40.565647,40.420808104962845,42.35678651975214,69.33333333,69.33333333,2.0,1.0,0.0,1.0
1136618,AM Rahane,Batsmen,Rajasthan Royals,9,53.0,33.308895,31.60831047868768,32.143507085139134,31.0,31.0,,,4.0,1.0
1136618,B Laughlin,Bowler,Rajasthan Royals,9,48.0,26.764132,27.8169343662829,28.567898698382784,32.0,32.0,10.0,1.0,7.0,1.0
1136618,CA Lynn,Batsmen,Kolkata Knight Riders,9,21.0,34.949253,37.127395317713926,35.796348636310206,53.33333333,53.33333333,3.0,1.0,,
1136618,H Klaasen,Batsmen,Rajasthan Royals,9,19.0,23.76415,23.40184499595585,25.540717016287743,14.66666667,14.66666667,,,,
1136618,IS Sodhi,Bowler,Rajasthan Royals,9,6.0,25.602411,26.591269751295297,27.108007230732557,26.0,26.0,,,,
1136618,JC Archer,Bowler,Rajasthan Royals,9,50.0,26.80516,25.832045990298447,27.054812638051573,19.0,19.0,,,6.0,1.0
1136618,JD Unadkat,Bowler,Rajasthan Royals,9,-6.0,26.133312,28.227387022149628,27.65132241567736,35.33333333,35.33333333,8.0,1.0,,
1136618,JPR Scantlebury Searles,Bowler,Kolkata Knight Riders,9,-4.0,25.536968,25.575306380045465,25.65077590452631,,,,,,
1136618,K Gowtham,Bowler,Rajasthan Royals,9,64.0,26.289955,26.74667238056376,27.110042144283067,14.66666667,14.66666667,,,3.0,1.0
1136618,KD Karthik,Batsmen,Kolkata Knight Riders,9,102.0,30.79563,32.45125580201795,32.66604453128503,50.0,50.0,5.0,1.0,1.0,1.0
1136618,Kuldeep Yadav,Bowler,Kolkata Knight Riders,9,29.0,28.493683,28.37777040785292,29.020264000145595,52.0,52.0,4.0,1.0,9.0,1.0
1136618,M Prasidh Krishna,Bowler,Kolkata Knight Riders,9,25.0,31.402905,32.74050339119508,30.90493264173572,69.33333333,69.33333333,1.0,1.0,,
1136618,N Rana,Batsmen,Kolkata Knight Riders,9,3.0,26.589636,27.15353818847961,28.48033946194225,17.66666667,17.66666667,,,,
1136618,PP Chawla,Bowler,Kolkata Knight Riders,9,52.0,26.812077,26.668867356070717,26.971979630631555,26.33333333,26.33333333,,,5.0,1.0
1136618,RA Tripathi,Batsmen,Rajasthan Royals,9,25.0,30.148493,30.71903008750776,31.917251566143005,48.66666667,48.66666667,6.0,1.0,,
1136618,RV Uthappa,Batsmen,Kolkata Knight Riders,9,10.0,32.591217,33.98601334453967,33.599009692237715,28.66666667,28.66666667,,,,
1136618,S Gopal,Bowler,Rajasthan Royals,9,25.0,27.797546,28.72011139437685,28.318216971812845,45.66666667,45.66666667,7.0,1.0,10.0,1.0
1136618,SP Narine,Bowler,Kolkata Knight Riders,9,3.0,35.961018,37.08402933560338,35.177029319373986,80.0,80.0,0.0,1.0,,
1136618,STR Binny,AllRounder,Rajasthan Royals,9,-2.0,25.681822,25.56931712687134,23.975713368572684,13.0,13.0,,,,
1136618,SV Samson,Batsmen,Rajasthan Royals,9,66.0,28.595829,28.77203172721693,29.21808717992477,15.33333333,15.33333333,,,2.0,1.0
1136618,Shubman Gill,Batsmen,Kolkata Knight Riders,9,33.0,25.247774,26.959256615179168,26.842972660319624,34.33333333,34.33333333,9.0,1.0,8.0,1.0
1136619,AD Russell,AllRounder,Kolkata Knight Riders,9,1.0,39.82997,39.886704676323234,39.39927859671734,56.66666667,56.66666667,2.0,1.0,,
1136619,B Kumar,Bowler,Sunrisers Hyderabad,9,4.0,25.68505,24.74947851676643,26.758751642334413,12.0,12.0,,,,
1136619,CA Lynn,Batsmen,Kolkata Knight Riders,9,58.0,34.082054,36.67586842130079,34.50156996454442,49.33333333,49.33333333,5.0,1.0,4.0,1.0
1136619,CR Brathwaite,Bowler,Sunrisers Hyderabad,9,61.0,28.1985,29.964280635851512,31.240168074256463,48.66666667,48.66666667,7.0,1.0,2.0,1.0
1136619,DJ Hooda,Batsmen,Sunrisers Hyderabad,9,22.0,20.161047,21.70765485628499,24.26684534078793,10.0,10.0,,,,
1136619,KD Karthik,Batsmen,Kolkata Knight Riders,9,9.0,31.228727,33.15389382018582,32.45564993008081,49.33333333,49.33333333,4.0,1.0,,
1136619,KK Ahmed,Bowler,Sunrisers Hyderabad,9,-6.0,25.193516,26.399284838854093,25.786363491556276,,,,,,
1136619,KS Williamson,Batsmen,Sunrisers Hyderabad,9,3.0,37.32721,40.110322177175874,37.49971065190488,59.33333333,59.33333333,1.0,1.0,,
1136619,Kuldeep Yadav,Bowler,Kolkata Knight Riders,9,48.0,27.784472,28.944443903189992,28.730852005903163,55.33333333,55.33333333,3.0,1.0,6.0,1.0
1136619,M Prasidh Krishna,Bowler,Kolkata Knight Riders,9,-6.0,31.418036,32.738203987007054,30.434949423169865,61.0,61.0,0.0,1.0,,
1136619,N Rana,Batsmen,Kolkata Knight Riders,9,27.0,25.320124,25.73803808126853,27.356398958713815,13.66666667,13.66666667,,,,
1136619,PP Chawla,Bowler,Kolkata Knight Riders,9,40.0,27.16035,27.23878770158024,27.437500834815506,16.66666667,16.66666667,,,9.0,1.0
1136619,RV Uthappa,Batsmen,Kolkata Knight Riders,9,2.0,31.53046,32.192045962404514,32.92377868121847,22.33333333,22.33333333,,,,
1136619,Rashid Khan,Bowler,Sunrisers Hyderabad,9,248.0,28.58357,29.30190620520772,30.45700069126216,43.0,43.0,8.0,1.0,0.0,1.0
1136619,S Dhawan,Batsmen,Sunrisers Hyderabad,9,41.0,35.885113,37.466398623105526,35.90163637570391,28.66666667,28.66666667,10.0,1.0,8.0,1.0
1136619,S Kaul,Bowler,Sunrisers Hyderabad,9,50.0,28.882181,28.57508732792406,30.145841595954376,48.66666667,48.66666667,6.0,1.0,5.0,1.0
1136619,SP Narine,Bowler,Kolkata Knight Riders,9,91.5,35.563347,36.59439538889651,34.35004248959329,41.0,41.0,9.0,1.0,1.0,1.0
1136619,Shakib Al Hasan,AllRounder,Sunrisers Hyderabad,9,59.0,32.44156,32.19188215720456,31.92145750919342,14.33333333,14.33333333,,,3.0,1.0
1136619,Shivam Mavi,Bowler,Kolkata Knight Riders,9,32.0,24.823675,25.461506666555124,25.77634194998556,7.0,7.0,,,,
1136619,Shubman Gill,Batsmen,Kolkata Knight Riders,9,34.0,23.413963,24.603574427654888,25.85673560186769,20.0,20.0,,,10.0,1.0
1136619,WP Saha,Batsmen,Sunrisers Hyderabad,9,41.0,20.884287,23.14845007286847,24.442935118919973,10.33333333,10.33333333,,,7.0,1.0
1136619,YK Pathan,AllRounder,Sunrisers Hyderabad,9,3.0,28.567936,26.641822367246792,26.40329198743837,15.66666667,15.66666667,,,,
1136620,AT Rayudu,Batsmen,Chennai Super Kings,9,20.0,35.95332,41.24342548962015,34.76703696074254,23.0,23.0,,,,
1136620,B Kumar,Bowler,Sunrisers Hyderabad,9,12.0,24.193724,25.38886560194992,26.148390052899245,14.0,14.0,,,,
1136620,CR Brathwaite,Bowler,Sunrisers Hyderabad,9,51.0,27.651869,30.5169253340782,32.21823250846419,56.0,56.0,2.0,1.0,3.0,1.0
1136620,DJ Bravo,AllRounder,Chennai Super Kings,9,21.0,35.970695,33.256875408426936,35.7362596813327,34.66666667,34.66666667,10.0,1.0,10.0,1.0
1136620,DJ Hooda,Batsmen,Sunrisers Hyderabad,9,3.0,19.410295,22.11374551664049,24.245845040461745,17.0,17.0,,,,
1136620,DL Chahar,Bowler,Chennai Super Kings,9,2.0,31.31653,29.4424059748445,29.2014635491592,45.66666667,45.66666667,5.0,1.0,,
1136620,F du Plessis,Batsmen,Chennai Super Kings,9,12.0,32.857567,34.61164441913895,33.57655459360944,46.33333333,46.33333333,4.0,1.0,,
1136620,KS Williamson,Batsmen,Sunrisers Hyderabad,9,100.5,35.430576,40.44604469563224,35.99870774007464,24.66666667,24.66666667,,,1.0,1.0
1136620,KV Sharma,Bowler,Chennai Super Kings,9,25.0,27.822216,28.143395878442,28.10634860658432,3.666666667,3.666666667,,,8.0,1.0
1136620,L Ngidi,Bowler,Chennai Super Kings,9,33.0,30.263054,32.42288547593427,30.24310864251536,69.0,69.0,0.0,1.0,5.0,1.0
1136620,RA Jadeja,AllRounder,Chennai Super Kings,9,19.0,34.38377,34.621497133001526,33.87409877075232,40.0,40.0,7.0,1.0,,
1136620,Rashid Khan,Bowler,Sunrisers Hyderabad,9,10.0,29.321932,31.420996659294207,32.41607279955538,59.33333333,59.33333333,1.0,1.0,,
1136620,S Dhawan,Batsmen,Sunrisers Hyderabad,9,31.0,34.968105,37.256086121378,34.584665036412346,35.0,35.0,9.0,1.0,6.0,1.0
1136620,S Kaul,Bowler,Sunrisers Hyderabad,9,-6.0,29.550394,29.182388271037123,28.995384988238225,50.66666667,50.66666667,3.0,1.0,,
1136620,SK Raina,Batsmen,Chennai Super Kings,9,37.0,32.583897,36.07099523065336,35.08724705715445,41.66666667,41.66666667,6.0,1.0,4.0,1.0
1136620,SN Thakur,Bowler,Chennai Super Kings,9,25.0,31.554123,31.2492559727696,31.529535745112003,38.0,38.0,8.0,1.0,7.0,1.0
1136620,SP Goswami,Batsmen,Sunrisers Hyderabad,9,6.0,22.7255,27.26877871553848,26.74911337096738,22.0,22.0,,,,
1136620,SR Watson,AllRounder,Chennai Super Kings,9,344.0,35.181435,35.60757916907021,38.05900634404152,30.33333333,30.33333333,,,0.0,1.0
1136620,Sandeep Sharma,Bowler,Sunrisers Hyderabad,9,19.0,25.687483,26.82128881520201,27.22770512386553,21.0,21.0,,,,
1136620,Shakib Al Hasan,AllRounder,Sunrisers Hyderabad,9,21.0,33.293667,34.433206210961785,34.519776163800614,34.0,34.0,,,9.0,1.0
1136620,YK Pathan,AllRounder,Sunrisers Hyderabad,9,55.0,28.769894,26.90770085644133,27.671356380033167,12.0,12.0,,,2.0,1.0
1175356,AB de Villiers,Batsmen,Royal Challengers Bangalore,9,9.0,38.20089,40.79806750488216,38.88278516037278,85.66666667,85.66666667,0.0,1.0,,
1175356,AT Rayudu,Batsmen,Chennai Super Kings,9,32.0,34.06071,35.31647998040608,33.418164168721354,6.333333333,6.333333333,,,8.0,1.0
1175356,C de Grandhomme,AllRounder,Royal Challengers Bangalore,9,5.0,26.45815,27.934360288384312,27.50621046450035,25.66666667,25.66666667,,,,
1175356,DJ Bravo,AllRounder,Chennai Super Kings,9,39.0,34.453903,33.00639509703413,37.16154230833429,43.33333333,43.33333333,5.0,1.0,5.0,1.0
1175356,DL Chahar,Bowler,Chennai Super Kings,9,6.0,30.097572,29.77980710795753,29.05645229845305,37.66666667,37.66666667,6.0,1.0,,
1175356,Harbhajan Singh,Bowler,Chennai Super Kings,9,118.5,25.070513,24.51237242256265,26.67939672957592,5.666666667,5.666666667,,,1.0,1.0
1175356,Imran Tahir,Bowler,Chennai Super Kings,9,178.0,29.420734,28.97664903778966,28.44345098504776,23.66666667,23.66666667,,,0.0,1.0
1175356,KM Jadhav,Batsmen,Chennai Super Kings,9,15.0,25.168652,25.54333262836448,28.073425675477253,19.0,19.0,,,10.0,1.0
1175356,MM Ali,AllRounder,Royal Challengers Bangalore,9,40.0,35.78409,35.22580752141988,34.21070360628873,44.66666667,44.66666667,4.0,1.0,4.0,1.0
1175356,Mohammed Siraj,Bowler,Royal Challengers Bangalore,9,37.0,28.072237,29.62619182587716,27.81933657550763,30.0,30.0,8.0,1.0,6.0,1.0
1175356,NA Saini,Bowler,Royal Challengers Bangalore,9,4.0,24.635845,26.38741428504701,26.328918911222218,,,,,,
1175356,PA Patel,Batsmen,Royal Challengers Bangalore,9,34.0,33.051376,32.79911582410956,32.838544082754204,30.0,30.0,7.0,1.0,7.0,1.0
1175356,RA Jadeja,AllRounder,Chennai Super Kings,9,72.0,34.674847,34.49681707091327,34.71495622045494,26.0,26.0,10.0,1.0,2.0,1.0
1175356,S Dube,AllRounder,Royal Challengers Bangalore,9,8.0,30.779797,31.63325234669969,29.127492109855243,,,,,,
1175356,SK Raina,Batsmen,Chennai Super Kings,9,25.0,32.98715,34.248821637759875,33.334044491899185,48.66666667,48.66666667,3.0,1.0,9.0,1.0
1175356,SO Hetmyer,Batsmen,Royal Challengers Bangalore,9,-2.0,24.052637,26.55249446925818,25.71530461662457,,,,,,
1175356,SR Watson,AllRounder,Chennai Super Kings,9,1.0,38.3044,42.8092492669567,40.14272271339864,62.33333333,62.33333333,1.0,1.0,,
1175356,UT Yadav,Bowler,Royal Challengers Bangalore,9,7.0,27.760511,29.4633114828183,27.43819606790992,52.66666667,52.66666667,2.0,1.0,,
1175356,V Kohli,Batsmen,Royal Challengers Bangalore,9,7.0,35.486694,36.81479669283481,35.556497309413764,29.0,29.0,9.0,1.0,,
1175356,YS Chahal,Bowler,Royal Challengers Bangalore,9,43.0,26.0558,27.254864313867444,27.320642033554567,19.0,19.0,,,3.0,1.0
1175357,AD Russell,AllRounder,Kolkata Knight Riders,9,232.0,38.615166,37.78273305101701,38.67212318003735,34.66666667,34.66666667,8.0,1.0,0.0,1.0
1175357,B Kumar,Bowler,Sunrisers Hyderabad,9,-2.0,22.00317,23.853624342242703,26.29516732446451,18.66666667,18.66666667,,,,
1175357,CA Lynn,Batsmen,Kolkata Knight Riders,9,9.0,34.130398,36.37225729466652,34.57058159693061,51.33333333,51.33333333,1.0,1.0,,
1175357,DA Warner,Batsmen,Sunrisers Hyderabad,9,166.5,55.426075,46.62230293222317,43.06537010584299,47.0,47.0,2.0,1.0,1.0,1.0
1175357,JM Bairstow,Batsmen,Sunrisers Hyderabad,9,47.0,24.737127,26.58778714441644,26.062382467584,,,,,4.0,1.0
1175357,KD Karthik,Batsmen,Kolkata Knight Riders,9,2.0,30.33077,30.88738464351539,32.13182317034541,36.0,36.0,7.0,1.0,,
1175357,Kuldeep Yadav,Bowler,Kolkata Knight Riders,9,-2.0,28.669933,30.712838400495997,29.487400991454788,34.0,34.0,9.0,1.0,,
1175357,LH Ferguson,Bowler,Kolkata Knight Riders,9,0.0,25.861986,26.37837728353308,26.76013981362967,30.33333333,30.33333333,,,,
1175357,M Prasidh Krishna,Bowler,Kolkata Knight Riders,9,0.0,29.487127,30.98700931871024,29.63410622123134,42.33333333,42.33333333,4.0,1.0,,
1175357,MK Pandey,Batsmen,Sunrisers Hyderabad,9,9.0,28.59416,30.007564621875638,30.963286765289823,41.33333333,41.33333333,5.0,1.0,,
1175357,N Rana,Batsmen,Kolkata Knight Riders,9,91.0,27.688274,27.7514940781883,28.36625191679168,14.0,14.0,,,2.0,1.0
1175357,PP Chawla,Bowler,Kolkata Knight Riders,9,25.0,26.86519,28.485974700806366,28.00770510273173,30.0,30.0,,,8.0,1.0
1175357,RV Uthappa,Batsmen,Kolkata Knight Riders,9,40.0,32.42075,30.503819651499303,31.217668386500343,21.66666667,21.66666667,,,5.0,1.0
1175357,Rashid Khan,Bowler,Sunrisers Hyderabad,9,25.0,31.576864,31.64038775848241,32.07937346633602,63.33333333,63.33333333,0.0,1.0,7.0,1.0
1175357,S Kaul,Bowler,Sunrisers Hyderabad,9,25.0,29.475266,29.56997225162372,29.620185097202334,31.33333333,31.33333333,10.0,1.0,6.0,1.0
1175357,SP Narine,Bowler,Kolkata Knight Riders,9,-2.0,35.346172,37.383522160830665,35.1238192339199,44.0,44.0,3.0,1.0,,
1175357,Sandeep Sharma,Bowler,Sunrisers Hyderabad,9,23.0,27.400442,26.720908697534465,27.577237174207703,19.66666667,19.66666667,,,9.0,1.0
1175357,Shakib Al Hasan,AllRounder,Sunrisers Hyderabad,9,21.0,35.018387,33.153364816070905,33.289498389065,30.0,30.0,,,,
