date,matchid,innings,target,fallofwickets,ball,over,scorevalue,validball,extras,extratype,batsmanname,batsmanscorevalue,bowlername,nonstrikername,totalruns,dismissal,dismissedtype,dismissedplayer,battingteam,bowlingteam
"2    2021-10-11
Name: date, dtype: object",1254115,1st innings,0,0,119,19.5,2,0,0,Nan,HV Patel,2,Shivam Mavi,George Garton,137,False,,,Royal Challengers Bangalore,Kolkata Knight Riders
"2    2021-10-11
Name: date, dtype: object",1254115,1st innings,0,0,120,19.6,1,0,1,Nan,HV Patel,1,Shivam Mavi,George Garton,138,False,,,Royal Challengers Bangalore,Kolkata Knight Riders
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,1,0.1,1,0,0,Nan,Shubman Gill,1,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,2,0.2,1,0,0,Nan,Venkatesh Iyer,1,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,3,0.3,4,0,0,Nan,Shubman Gill,4,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,4,0.4,0,0,0,Nan,Shubman Gill,0,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,5,0.5,1,0,0,Nan,Shubman Gill,1,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,6,0.6,0,0,0,Nan,Venkatesh Iyer,0,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,7,1.1,1,0,0,Nan,Shubman Gill,1,George Garton,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,8,1.2,1,0,0,Nan,Venkatesh Iyer,1,George Garton,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,9,1.3,1,0,0,Nan,Shubman Gill,1,George Garton,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,10,1.4,0,0,0,Nan,Venkatesh Iyer,0,George Garton,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,11,1.5,0,0,0,Nan,Venkatesh Iyer,0,George Garton,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,12,1.6,6,0,0,Nan,Venkatesh Iyer,6,George Garton,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,13,2.1,0,0,0,Nan,Shubman Gill,0,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,14,2.2,1,0,0,Nan,Shubman Gill,1,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,15,2.3,1,0,0,Nan,Venkatesh Iyer,1,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,16,2.4,1,0,0,Nan,Shubman Gill,1,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,17,2.5,0,0,0,Nan,Venkatesh Iyer,0,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,18,2.6,0,0,0,Nan,Venkatesh Iyer,0,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,19,3.1,4,0,0,Nan,Shubman Gill,4,George Garton,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,20,3.2,4,0,0,Nan,Shubman Gill,4,George Garton,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,21,3.3,4,0,0,Nan,Shubman Gill,4,George Garton,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,22,3.4,1,0,0,Nan,Shubman Gill,1,George Garton,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,23,3.5,1,0,0,Nan,Venkatesh Iyer,1,George Garton,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,24,3.6,1,0,0,Nan,Shubman Gill,1,George Garton,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,25,4.1,2,0,0,Nan,Shubman Gill,2,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,26,4.2,1,0,0,Nan,Shubman Gill,1,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,27,4.3,0,0,0,Nan,Venkatesh Iyer,0,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,28,4.4,0,0,0,Nan,Venkatesh Iyer,0,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,29,4.5,1,0,0,Nan,Venkatesh Iyer,1,M Siraj,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,30,4.6,2,0,0,Nan,Shubman Gill,2,M Siraj,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,31,5.1,1,0,0,Nan,Venkatesh Iyer,1,HV Patel,Shubman Gill,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,1,32,5.2,0,0,0,Nan,Shubman Gill,0,HV Patel,Venkatesh Iyer,0,True,caught,Shubman Gill,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,33,5.3,2,0,0,Nan,Venkatesh Iyer,2,HV Patel,RA Tripathi,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,34,5.4,1,0,0,Nan,Venkatesh Iyer,1,HV Patel,RA Tripathi,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,35,5.5,0,0,0,Nan,RA Tripathi,0,HV Patel,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,36,5.6,4,0,0,Nan,RA Tripathi,4,HV Patel,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,37,6.1,1,0,0,Nan,Venkatesh Iyer,1,YS Chahal,RA Tripathi,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,38,6.2,1,0,0,Nan,RA Tripathi,1,YS Chahal,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,39,6.3,1,0,0,Nan,Venkatesh Iyer,1,YS Chahal,RA Tripathi,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,40,6.4,1,0,0,Nan,RA Tripathi,1,YS Chahal,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,41,6.5,1,0,0,Nan,Venkatesh Iyer,1,YS Chahal,RA Tripathi,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,2,42,6.6,0,0,0,Nan,RA Tripathi,0,YS Chahal,Venkatesh Iyer,0,True,leg before wicket,RA Tripathi,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,43,7.1,1,0,0,Nan,Venkatesh Iyer,1,GJ Maxwell,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,44,7.2,0,0,0,Nan,N Rana,0,GJ Maxwell,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,45,7.3,1,0,0,Nan,N Rana,1,GJ Maxwell,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,46,7.4,0,0,0,Nan,Venkatesh Iyer,0,GJ Maxwell,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,47,7.5,1,0,0,Nan,Venkatesh Iyer,1,GJ Maxwell,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,48,7.6,1,0,0,Nan,N Rana,1,GJ Maxwell,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,49,8.1,1,0,0,Nan,N Rana,1,YS Chahal,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,50,8.2,1,0,0,Nan,Venkatesh Iyer,1,YS Chahal,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,51,8.3,1,0,0,Nan,N Rana,1,YS Chahal,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,52,8.4,1,0,0,Nan,Venkatesh Iyer,1,YS Chahal,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,53,8.5,0,0,0,Nan,N Rana,0,YS Chahal,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,54,8.6,0,0,0,Nan,N Rana,0,YS Chahal,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,55,9.1,1,0,0,Nan,Venkatesh Iyer,1,GJ Maxwell,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,56,9.2,6,0,0,Nan,N Rana,6,GJ Maxwell,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,57,9.3,1,0,0,Nan,N Rana,1,GJ Maxwell,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,58,9.4,1,0,0,Nan,Venkatesh Iyer,1,GJ Maxwell,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,59,9.5,0,0,0,Nan,N Rana,0,GJ Maxwell,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,60,9.6,4,0,0,Nan,N Rana,4,GJ Maxwell,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,61,10.1,1,0,0,Nan,Venkatesh Iyer,1,HV Patel,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,62,10.2,1,0,0,Nan,N Rana,1,HV Patel,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,63,10.3,1,0,0,Nan,Venkatesh Iyer,1,HV Patel,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,63,10.3,1,1,1,Nan,N Rana,1,HV Patel,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,64,10.4,1,0,0,Nan,N Rana,1,HV Patel,Venkatesh Iyer,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,65,10.5,0,0,0,Nan,Venkatesh Iyer,0,HV Patel,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,3,66,10.6,0,0,0,Nan,Venkatesh Iyer,0,HV Patel,N Rana,0,True,caught,Venkatesh Iyer,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,67,11.1,0,0,0,Nan,N Rana,0,Dan Christian,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,68,11.2,1,0,0,Nan,N Rana,1,Dan Christian,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,69,11.3,6,0,0,Nan,SP Narine,6,Dan Christian,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,70,11.4,6,0,0,Nan,SP Narine,6,Dan Christian,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,70,11.4,1,1,1,Nan,SP Narine,1,Dan Christian,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,71,11.5,6,0,0,Nan,SP Narine,6,Dan Christian,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,71,11.5,1,1,1,Nan,SP Narine,1,Dan Christian,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,72,11.6,1,0,0,Nan,SP Narine,1,Dan Christian,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,73,12.1,1,0,1,Nan,SP Narine,1,YS Chahal,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,74,12.2,1,0,0,Nan,N Rana,1,YS Chahal,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,75,12.3,1,0,0,Nan,SP Narine,1,YS Chahal,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,76,12.4,1,0,0,Nan,N Rana,1,YS Chahal,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,77,12.5,1,0,0,Nan,SP Narine,1,YS Chahal,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,78,12.6,1,0,0,Nan,N Rana,1,YS Chahal,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,79,13.1,0,0,0,Nan,N Rana,0,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,80,13.2,0,0,0,Nan,N Rana,0,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,81,13.3,1,0,0,Nan,N Rana,1,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,82,13.4,1,0,0,Nan,SP Narine,1,HV Patel,N Rana,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,83,13.5,0,0,0,Nan,N Rana,0,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,84,13.6,1,0,0,Nan,N Rana,1,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,85,14.1,0,0,0,Nan,N Rana,0,YS Chahal,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,4,86,14.2,0,0,0,Nan,N Rana,0,YS Chahal,SP Narine,0,True,caught,N Rana,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,87,14.3,1,0,0,Nan,SP Narine,1,YS Chahal,KD Karthik,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,88,14.4,0,0,0,Nan,KD Karthik,0,YS Chahal,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,89,14.5,0,0,0,Nan,KD Karthik,0,YS Chahal,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,90,14.6,1,0,0,Nan,KD Karthik,1,YS Chahal,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,91,15.1,4,0,0,Nan,KD Karthik,4,GJ Maxwell,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,92,15.2,0,0,0,Nan,KD Karthik,0,GJ Maxwell,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,93,15.3,1,0,0,Nan,KD Karthik,1,GJ Maxwell,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,94,15.4,1,0,0,Nan,SP Narine,1,GJ Maxwell,KD Karthik,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,95,15.5,1,0,0,Nan,KD Karthik,1,GJ Maxwell,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,96,15.6,1,0,0,Nan,SP Narine,1,GJ Maxwell,KD Karthik,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,97,16.1,1,0,0,Nan,SP Narine,1,HV Patel,KD Karthik,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,98,16.2,1,0,0,Nan,KD Karthik,1,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,99,16.3,0,0,0,Nan,SP Narine,0,HV Patel,KD Karthik,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,100,16.4,1,0,1,Nan,SP Narine,1,HV Patel,KD Karthik,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,101,16.5,0,0,0,Nan,KD Karthik,0,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,102,16.6,1,0,0,Nan,KD Karthik,1,HV Patel,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,103,17.1,1,0,0,Nan,KD Karthik,1,M Siraj,SP Narine,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,5,104,17.2,0,0,0,Nan,SP Narine,0,M Siraj,KD Karthik,0,True,bowled,SP Narine,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,105,17.3,1,0,0,Nan,EJG Morgan,1,M Siraj,KD Karthik,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,6,106,17.4,0,0,0,Nan,KD Karthik,0,M Siraj,EJG Morgan,0,True,caught,KD Karthik,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,107,17.5,1,0,0,Nan,Shakib Al Hasan,1,M Siraj,EJG Morgan,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,108,17.6,0,0,0,Nan,EJG Morgan,0,M Siraj,Shakib Al Hasan,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,109,18.1,1,0,0,Nan,Shakib Al Hasan,1,George Garton,EJG Morgan,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
"2    2021-10-11
Name: date, dtype: object",1254115,2nd innings,139,0,110,18.2,2,0,0,Nan,EJG Morgan,2,George Garton,Shakib Al Hasan,0,False,,,Kolkata Knight Riders,Royal Challengers Bangalore
